"BehaviorSpace results (NetLogo 6.2.2)"
"Core_Housing_Model.nlogo"
"baseline"
"01/17/2022 22:21:24:266 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","reliance-on-network","fixed-distr-social-housing","income-socially-influenced?","hide-links?","number","clustered-social-housing","minimum-score-upper","social-housing?","minimum-score-working","different-district-colours?","number-socialhousing","minimum-score-middle","[step]","segregation_working_obj ;;average segregation measure for the working class based on distribution of turtles of the same class in neighboring patches","segregation_middle_obj ;;average segregation measure for the middle class based on distribution of turtles of the same class in neighboring patches","segregation_upper_obj ;;average segregation measure for the upper class based on distribution of turtles of the same class in neighboring patches","segregation_working_norm ;;average segregation measure for the working class based on distance to greeneries and services","segregation_middle_norm ;;average segregation measure for the middle class based on distance to greeneries and services","segregation_upper_norm ;;average segregation measure for the upper class based on distance to greeneries and services","total-working","total-middle","total-upper","working-district-1","working-district-2","working-district-3","working-district-4","working-periphery","working-centre","middle-district-1","middle-district-2","middle-district-3","middle-district-4","middle-periphery","middle-centre","upper-district-1","upper-district-2","upper-district-3","upper-district-4","upper-periphery","upper-centre","working-avg-distance-services","middle-avg-distance-services","upper-avg-distance-services","working-avg-distance-green","middle-avg-distance-green","upper-avg-distance-green","percent-cannot-afford","percent-unhappy","min-income","max-income","mean-income","std-income","min-wealth","max-wealth","avg-wealth","std-wealth","min-houseprice","max-houseprice","avg-houseprice","std-houseprice"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","27","6.284644194756554","5.288930581613508","5.915572232645403","0","0","0","534","533","533","75","71","44","57","287","247","180","82","98","73","100","433","59","123","172","138","41","492","5.053692970989606","4.886102802098034","4.659602950328777","5.191682740209157","5.2208606464778295","4.854715521302466","5.0625","8.6875","236","7592","1918.95","1238.0367015143117","0","11645","1448.674375","1289.0760539098692","106","14408","1838.9169193450575","1479.9625224070173"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","23","6.3745318352059925","4.804878048780488","5.709193245778612","0","0","0","534","533","533","82","72","53","37","290","244","129","116","121","73","94","439","106","89","139","155","44","489","5.094339019580325","4.839330975984519","4.690376849317432","5.326913158127449","5.085640483585474","4.899669716553643","5.8125","8.8125","152","7876","1919.49875","1251.710574913599","0","9315","1309.3275","1047.8582774401084","89","9977","1834.3189812007276","1405.5199682676032"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","41","6.546816479400749","5.270168855534709","5.682926829268292","0","0","0","534","533","533","81","59","66","41","287","247","88","109","154","82","100","433","144","108","91","149","41","492","5.240750829335384","4.921012994291177","4.388293134259392","5.428374087562319","4.993114472075691","4.8554227086811315","5","6.75","251","9067","2008.42875","1340.5389467825385","0","22202","2003.330625","2170.401202179826","161","9624","1902.5554881746514","1479.599483979777"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","28","6.205992509363296","5.198874296435272","5.934333958724203","0","0","0","534","533","533","77","66","46","59","286","248","174","89","98","73","99","434","60","124","168","139","42","491","5.050658753916783","4.946231774728003","4.5646778261094285","5.220030263042044","5.213930741111213","4.821699051154419","5.0625","8.8125","237","7615","1924.675","1241.750446237773","0","12235","1485.519375","1340.0341312986257","108","14418","1844.331109763493","1480.9783016998017"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","24","6.4232209737827715","4.842401500938086","5.784240150093809","0","0","0","534","533","533","75","71","55","40","293","241","122","115","123","77","96","437","111","86","140","158","38","495","5.090228680205673","4.811854249361036","4.663034338316754","5.344272596224269","5.040512415675561","4.847525104424906","6.1875","9.3125","152","7900","1925.2375","1255.4753133804816","0","9874","1345.859375","1092.9890926136761","91","9988","1839.7240751970892","1406.743329746165"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","42","6.5767790262172285","5.213883677298312","5.75797373358349","0","0","0","534","533","533","79","58","68","43","286","248","90","110","151","80","102","431","143","108","92","150","40","493","5.224872380056413","4.9124606916425675","4.387994328432991","5.416862989023327","4.967096816572894","4.864909376997364","5.1875","6.75","252","9094","2014.438125","1344.5642414165427","0","22900","2042.25375","2231.441386419118","163","9633","1908.1600970285022","1480.8007386237791"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","29","6.149812734082397","5.311444652908068","5.818011257035647","0","0","0","534","533","533","75","68","47","62","282","252","171","86","102","77","97","436","61","124","168","136","44","489","5.019812032653697","4.935733408291019","4.644565284395683","5.164397462830397","5.225129714933728","4.889178709721416","4.9375","8.5625","238","7638","1930.4175","1245.4783050394547","0","12827","1523.498125","1391.894815793522","110","14428","1849.7653123104913","1482.0051348652294"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","25","6.479400749063671","4.879924953095685","5.664165103189493","0","0","0","534","533","533","79","69","54","38","294","240","128","117","122","74","92","441","108","84","140","158","43","490","5.104742531472378","4.796923032788172","4.662958447852208","5.4046424533857795","5.007281422573487","4.884347095457119","6.3125","8.9375","152","7924","1930.998125","1259.253044274633","0","10434","1380.734375","1137.1558714577584","93","9999","1845.1479684657368","1407.9767411351236"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","43","6.531835205992509","5.318949343339587","5.761726078799249","0","0","0","534","533","533","87","58","63","42","284","250","88","110","154","80","101","432","139","106","93","154","41","492","5.237684624289039","4.921872176882944","4.398911033950388","5.367353881163992","4.955128263086495","4.892897310065643","5.125","6.875000000000001","253","9121","2020.47375","1348.5994669053048","0","23600","2078.343125","2292.1891026247376","165","9642","1913.7865372953304","1482.0119464778654"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","30","6.187265917602996","5.213883677298312","5.863039399624766","0","0","0","534","533","533","73","69","48","60","284","250","173","86","99","74","101","432","65","124","165","136","43","490","5.049210039685444","4.929229155545087","4.611796456910181","5.1747757812928","5.196116064229066","4.877499753426845","5.125","8.1875","239","7661","1936.18","1249.2161044620254","0","13421","1561.1025","1443.087029029121","112","14438","1855.2207398423286","1483.0381608985153"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","26","6.408239700374532","4.898686679174484","5.73921200750469","0","0","0","534","533","533","77","72","51","43","291","243","129","120","121","70","93","440","107","81","145","156","44","489","5.058831102166005","4.854123424654367","4.686981597735894","5.3739539425430065","4.997116707943304","4.902942852447714","6.1875","9.0625","152","7948","1936.78","1263.0433184832682","0","10995","1417.011875","1182.4818989671069","95","10010","1850.5876288659795","1409.2206419546005"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","44","6.543071161048689","5.228893058161351","5.74296435272045","0","0","0","534","533","533","84","57","64","41","288","246","90","114","150","79","100","433","140","104","96","154","39","494","5.254692111628267","4.848045056120858","4.404181040689855","5.364661262209115","4.937292747393262","4.885629601185642","5.3125","6.937500000000001","254","9148","2026.529375","1352.6505896380404","0","24302","2117.59625","2354.6879589663245","167","9651","1919.4275318374773","1483.2337898926794"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","45","6.51685393258427","5.273921200750469","5.776735459662289","0","0","0","534","533","533","79","61","66","43","285","249","90","113","153","78","99","434","146","102","90","153","42","491","5.281231722125187","4.894211159714895","4.419918856473256","5.354657005292749","4.983771666097547","4.89749547955521","5","7.000000000000001","255","9175","2032.60625","1356.717747217321","0","25006","2158.5075","2415.014102834973","169","9660","1925.0855063674956","1484.4600994908355"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","31","6.1835205992509366","5.210131332082551","5.9643527204502815","0","0","0","534","533","533","77","66","53","55","283","251","174","85","94","78","102","431","57","128","168","139","41","492","5.050180567527594","4.878614994140153","4.681568493485206","5.190729856825085","5.191689218728203","4.872334497111711","5.0625","7.9375","240","7684","1941.961875","1252.9731332781762","0","14017","1596.485625","1496.6390509484472","114","14448","1860.6907216494844","1484.08258908681"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","27","6.404494382022472","4.861163227016886","5.727954971857411","0","0","0","534","533","533","73","71","55","42","293","241","126","119","120","75","93","440","110","83","140","158","42","491","5.0650725225603805","4.8231933657112345","4.688584338237552","5.31517431981068","5.107099140624834","4.862119421909428","6","8.875","152","7972","1942.579375","1266.846812159242","0","11557","1453.826875","1228.635964539981","96","10021","1856.0466949666466","1410.469625753291"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","46","6.51685393258427","5.281425891181989","5.8442776735459665","0","0","0","534","533","533","80","61","64","43","286","248","87","111","154","80","101","432","142","105","90","155","41","492","5.254372379767102","4.891089955018816","4.392655908828534","5.369642807369532","4.923416194873544","4.924399619934957","5.0625","7.249999999999999","256","9203","2038.704375","1360.799579903771","0","25712","2202.6575","2473.908171288644","171","9669","1930.7592480291084","1485.6948387118948"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","32","6.2322097378277155","5.221388367729831","5.9080675422138835","0","0","0","534","533","533","75","69","45","58","287","247","177","84","98","73","101","432","62","124","170","139","38","495","5.067570540937481","4.889666042288192","4.634597376914491","5.184419295722891","5.217671574784651","4.854717138205008","5.0625","8.0625","241","7707","1947.7625","1256.7412930939092","0","14616","1633.289375","1550.781828485825","116","14458","1866.1904184354155","1485.1382597630504"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","28","6.385767790262173","4.797373358348968","5.806754221388368","0","0","0","534","533","533","78","69","55","41","291","243","128","121","117","70","97","436","107","84","144","159","39","494","5.057147807421405","4.840564535362146","4.684734240481778","5.3375875146733955","5.069143505345469","4.864982525993468","6.0625","8.9375","152","7996","1948.393125","1270.6570699626775","0","12120","1490.810625","1275.9382636103323","97","10032","1861.5166767738024","1411.7286032185002"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","47","6.606741573033708","5.300187617260788","5.799249530956848","0","0","0","534","533","533","80","59","69","40","286","248","92","111","153","78","99","434","142","106","91","153","41","492","5.26492911923787","4.822869390457011","4.434160112347589","5.369993586903828","4.942994929277025","4.916169437191386","5.375","7.375","257","9231","2044.823125","1364.894499572068","0","26420","2239.063125","2535.9708048086827","173","9678","1936.4505761067314","1486.9382594010426"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","33","6.224719101123595","5.296435272045028","5.821763602251407","0","0","0","534","533","533","73","68","52","57","284","250","178","82","95","76","102","431","59","128","165","139","42","491","5.049202284672352","4.908626415989761","4.650175242629415","5.175740028632591","5.222944138358823","4.862872950403848","4.4375","7.625","242","7730","1953.579375","1260.5193639394847","0","15217","1671.77375","1604.2195194166782","118","14468","1871.7034566403881","1486.199257911744"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","29","6.370786516853933","4.917448405253284","5.74296435272045","0","0","0","534","533","533","76","69","56","43","290","244","130","119","118","72","94","439","105","85","142","158","43","490","5.077930312364731","4.8551940175544654","4.641782806531317","5.31178869308429","5.097401531692726","4.898565844411234","6.1875","8.9375","152","8020","1954.224375","1274.483268341199","0","12684","1525.019375","1324.574450029388","98","10044","1866.9957550030322","1412.9986461891788"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","48","6.644194756554307","5.318949343339587","5.949343339587242","0","0","0","534","533","533","76","60","69","41","288","246","90","113","152","76","102","431","144","105","89","157","38","495","5.302272331320784","4.879791757377866","4.3913917809631595","5.439232194958487","4.9318659739147055","4.868348516086643","5","7.249999999999999","258","9259","2050.95625","1368.9982795887213","0","27130","2279.049375","2598.420322435278","176","9687","1942.1558520315343","1488.18495711839"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","34","6.254681647940075","5.232645403377111","5.949343339587242","0","0","0","534","533","533","73","69","49","57","286","248","175","83","94","78","103","430","60","123","173","139","38","495","5.041884943253081","4.877456124551923","4.649528449815186","5.28561277930211","5.14575875228542","4.827529668026825","5","7.875","243","7753","1959.41875","1264.3127842463239","0","15820","1704.65","1657.0503820736624","120","14478","1877.232868405094","1487.2695290531838"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","30","6.419475655430712","4.898686679174484","5.735459662288931","0","0","0","534","533","533","78","70","53","41","292","242","131","121","118","73","90","443","100","86","143","157","47","486","5.095768043841945","4.8198402074041","4.671540808261985","5.314394500574073","5.032791211156959","4.899890906934848","5.9375","8.3125","152","8044","1960.074375","1278.3246678039425","0","13249","1561.395","1372.8818081910902","99","10056","1872.4851425106126","1414.2733373525618"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","49","6.617977528089888","5.266416510318949","5.923076923076923","0","0","0","534","533","533","76","60","68","41","289","245","95","111","152","76","99","434","144","103","86","159","41","492","5.271999400317968","4.914472302708223","4.349965969545652","5.378043635458981","4.946013230176031","4.886526433523178","4.6875","6.4375","259","9287","2057.109375","1373.1175741109416","0","27842","2317.70625","2659.856767990967","179","9696","1947.8750758035173","1489.436431151974"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","35","6.265917602996255","5.228893058161351","5.926829268292683","0","0","0","534","533","533","79","68","43","58","286","248","173","86","94","76","104","429","60","126","172","136","39","494","5.029788148982717","4.898232853139396","4.644998848357531","5.252412184537678","5.194160179434793","4.842268150825069","5.0625","7.9375","244","7776","1965.2825","1268.1227167388777","0","16425","1741.626875","1711.4692575503493","122","14488","1882.773802304427","1488.3467881475065"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","31","6.426966292134831","4.857410881801126","5.76547842401501","0","0","0","534","533","533","73","75","52","42","292","242","128","118","119","78","90","443","108","80","146","154","45","488","5.095534913230784","4.815538540042748","4.679785340040197","5.331699781707619","5.01996602982407","4.9553717814407845","6","8.25","152","8068","1965.9425","1282.1797245208963","0","13815","1598.5275","1422.801234832155","100","10068","1877.9939357186174","1415.5643707819447"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","50","6.677902621722846","5.300187617260788","5.938086303939962","0","0","0","534","533","533","80","61","64","40","289","245","88","111","155","78","101","432","146","104","91","155","37","496","5.287869827120096","4.8904796715697305","4.38519298083442","5.419457493410281","4.960429983067005","4.8832644222847685","4.9375","6.5","260","9315","2063.2775","1377.2452952799854","0","28556","2360.4675","2720.309188354127","182","9705","1953.6082474226805","1490.6990551057263"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","36","6.280898876404494","5.213883677298312","5.941838649155723","0","0","0","534","533","533","77","65","44","61","287","247","172","88","96","77","100","433","59","128","172","133","41","492","5.0331918580533745","4.917250371211024","4.660388463092058","5.262817641089913","5.176665763460034","4.8291621246533305","4.8125","7.375","245","7799","1971.164375","1271.947168559139","0","17032","1777.67625","1766.9511953546344","124","14498","1888.32868405094","1489.43271639189"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","51","6.659176029962547","5.315196998123827","5.926829268292683","0","0","0","534","533","533","80","60","64","40","290","244","87","113","154","79","100","433","142","103","94","157","37","496","5.261097970775959","4.869047435658312","4.413826957132265","5.376617697525603","4.971769878527331","4.898788668516403","4.9375","6.5625","261","9343","2069.46125","1381.3835197968801","0","29272","2399.565625","2781.5617799454244","185","9714","1959.355973317162","1491.971536037764"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","32","6.479400749063671","4.8123827392120075","5.7317073170731705","0","0","0","534","533","533","76","73","51","39","295","239","128","119","122","72","92","441","108","82","145","156","42","491","5.07687104485939","4.851406790164611","4.641288867040693","5.301409383207508","5.055410522490224","4.907544762292055","6.0625","8.4375","152","8092","1971.82625","1286.0400914275233","0","14382","1634.18625","1472.942930703403","101","10080","1883.5184960582171","1416.8625156164235"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","52","6.674157303370786","5.311444652908068","5.945590994371482","0","0","0","534","533","533","77","63","64","40","290","244","89","110","150","81","103","430","141","107","94","156","35","498","5.275805787010721","4.895287897792754","4.358130123817526","5.3840194160338175","4.9441896244182075","4.893915383172605","4.8125","6.5","262","9371","2075.66","1385.5321185133682","0","29990","2438.725625","2845.2171122083364","188","9723","1965.1237113402062","1493.250726115825"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","37","6.337078651685394","5.225140712945591","5.983114446529081","0","0","0","534","533","533","76","65","45","60","288","246","176","83","93","80","101","432","61","127","175","134","36","497","5.007947642012108","4.882538875221377","4.672422645544988","5.251852574934493","5.215235965715436","4.8267621565461845","5.1875","7.5","246","7822","1977.065625","1275.7860410674166","0","17642","1813.31875","1824.312378865874","126","14508","1893.901758641601","1490.5264545461796"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","33","6.438202247191011","4.8686679174484055","5.74296435272045","0","0","0","534","533","533","77","76","52","39","290","244","128","119","118","73","95","438","107","83","146","155","42","491","5.098439708532269","4.796296288116451","4.698273469569834","5.284891592150937","5.130771917890899","4.840627516290245","6.25","8.4375","152","8116","1977.72125","1289.9069631302457","0","14950","1673.2575","1523.2449214178903","102","10092","1889.068526379624","1418.1704393971577"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","53","6.674157303370786","5.285178236397749","5.885553470919325","0","0","0","534","533","533","74","64","64","41","291","243","93","107","153","80","100","433","147","104","91","154","37","496","5.291793003149368","4.8821162713407364","4.374679721613765","5.366852882371534","4.954577049099367","4.888352441726213","4.875","6.4375","263","9399","2081.87375","1389.69324218622","0","30710","2478.396875","2908.6386615829406","191","9732","1970.9084293511219","1494.5351781640738"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","38","6.322097378277154","5.150093808630394","5.866791744840525","0","0","0","534","533","533","76","66","46","57","289","245","172","85","93","81","102","431","64","125","171","135","38","495","5.038859725655031","4.855734123103804","4.658979525976939","5.2789923846306115","5.147274764977616","4.855663347740106","4.6875","7.124999999999999","247","7845","1982.980625","1279.6352362922946","0","18254","1846.48375","1879.097849751716","128","14518","1899.4875682231655","1491.6284700673627"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","34","6.47191011235955","4.834896810506566","5.701688555347092","0","0","0","534","533","533","78","68","52","43","293","241","124","120","120","74","95","438","112","85","142","154","40","493","5.070364158944996","4.830092762326919","4.679800190415987","5.333852651111219","5.052297415189485","4.869901966392119","5.75","8.0625","152","8140","1983.6325","1293.784402438732","0","15519","1710.911875","1573.6211623467693","103","10104","1894.6355366889024","1419.4842108074051"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","54","6.614232209737827","5.270168855534709","5.893058161350845","0","0","0","534","533","533","79","62","62","43","288","246","89","113","151","80","100","433","145","107","94","152","35","498","5.32624010652751","4.8427820957985785","4.374570640092659","5.420282829530438","4.968328925444843","4.8602456984041105","5.0625","6.75","264","9427","2088.1025","1393.8654333445077","0","31432","2520.09875","2972.5833243175775","194","9741","1976.7083080654943","1495.8270706944827"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","39","6.325842696629214","5.258911819887429","5.923076923076923","0","0","0","534","533","533","73","70","44","58","289","245","175","85","97","76","100","433","60","125","174","136","38","495","5.035398721399975","4.875022046230465","4.648718360885559","5.2632270395790375","5.171530966541394","4.810421329640286","4.75","6.937500000000001","248","7869","1988.91625","1283.5007267462536","0","18868","1883.943125","1934.9136480489537","130","14528","1905.086719223772","1492.735464789152"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","35","6.47191011235955","4.876172607879925","5.795497185741088","0","0","0","534","533","533","78","71","53","38","294","240","128","123","116","76","90","443","107","80","144","159","43","490","5.122320898384064","4.783522620756147","4.667139634983243","5.296144690883391","5.067291114125397","4.869174784747418","6","8","152","8164","1989.559375","1297.6678634774182","0","16089","1745.859375","1623.7110566836875","104","10116","1900.214675560946","1420.8037432038143"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","55","6.640449438202247","5.25515947467167","5.930581613508442","0","0","0","534","533","533","71","63","66","41","293","241","91","108","154","78","102","431","147","106","92","155","33","500","5.243631631131452","4.909786827791517","4.383747720437937","5.384131154367666","4.953343150694396","4.886861130377863","4.8125","6.6875","265","9455","2094.349375","1398.044438660625","0","32156","2562.914375","3036.128549633487","197","9750","1982.525166767738","1497.1225753377407"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","40","6.269662921348314","5.228893058161351","5.8442776735459665","0","0","0","534","533","533","73","68","44","62","287","247","173","85","98","77","100","433","65","126","170","132","40","493","5.0143601656637395","4.877599252660382","4.676912798771303","5.216684376515755","5.133856928044813","4.9003276818641295","4.4375","6.625","249","7893","1994.866875","1287.3763723578645","0","19484","1922.15375","1990.8305588515648","132","14538","1910.6973923590056","1493.8527768596553"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","36","6.419475655430712","4.831144465290807","5.8517823639774855","0","0","0","534","533","533","76","76","52","37","293","241","128","116","118","77","94","439","107","83","147","155","41","492","5.139498333856312","4.811939876609687","4.68197125604937","5.297933437525338","5.0976075285886315","4.853991314704497","6","7.8125","152","8188","1995.504375","1301.5690141777068","0","16660","1778.9375","1675.472829336514","105","10128","1905.8077622801698","1422.1250627886263"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","56","6.569288389513108","5.198874296435272","5.8517823639774855","0","0","0","534","533","533","73","61","66","44","290","244","92","109","152","79","101","432","144","106","90","156","37","496","5.181259837911805","4.884290564103571","4.400360473210936","5.3370900594143205","4.983943247282574","4.883021490642737","5.25","6.6875","266","9483","2100.6125","1402.23735895551","0","32882","2602.089375","3101.6313263248903","200","9759","1988.3638568829595","1498.4317448533127"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","37","6.456928838951311","4.887429643527205","5.709193245778612","0","0","0","534","533","533","79","72","52","39","292","242","126","123","114","78","92","441","107","80","146","156","44","489","5.144393918307025","4.761267666546694","4.618611400145065","5.282266772662548","5.0883398538543485","4.918427087467226","5.875","7.875","152","8213","2001.470625","1305.4926444795085","0","17232","1819.188125","1725.4402678179313","106","10140","1911.4172225591267","1423.4606365577577"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","57","6.614232209737827","5.198874296435272","5.874296435272045","0","0","0","534","533","533","79","64","63","39","289","245","88","110","153","79","103","430","145","106","91","155","36","497","5.29687798886143","4.847750000289761","4.4142576457173766","5.409854644383254","4.947819606493797","4.877890729880388","4.75","6.5625","267","9511","2106.890625","1406.4435896593643","0","33610","2644.10875","3166.41545717758","203","9768","1994.2189205579139","1499.7467087863806"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","38","6.333333333333333","4.8836772983114445","5.74671669793621","0","0","0","534","533","533","76","71","56","40","291","243","129","123","116","74","91","442","106","81","145","159","42","491","5.161085091944539","4.774882122403638","4.6481558274605055","5.3087705673525845","5.106297537695297","4.850622565254177","6.0625","8.25","152","8238","2007.448125","1309.4213058281066","0","17805","1854.2375","1777.8519667997239","107","10152","1917.0466949666466","1424.8027033841163"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","58","6.591760299625468","5.165103189493434","5.889305816135084","0","0","0","534","533","533","82","60","62","41","289","245","88","108","152","80","105","428","147","105","94","154","33","500","5.276004549152212","4.847468036320551","4.42723847506472","5.448475166894107","4.919350216955454","4.897467838929986","4.75","6.375","268","9540","2113.1975","1410.675646935463","0","34340","2686.873125","3230.5977952384246","205","9778","2000.0970285021226","1501.0722070971676"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","59","6.655430711610487","5.24015009380863","5.941838649155723","0","0","0","534","533","533","71","63","67","39","294","240","90","110","152","79","102","431","149","103","93","156","32","501","5.294836197987057","4.842211926907143","4.410653846912392","5.432154344372334","4.916293987114463","4.888455617318803","5.1875","6.25","269","9569","2119.5225","1414.9186951252304","0","35072","2727.7475","3296.829843103482","207","9788","2005.9896907216496","1502.407495340011"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","39","6.359550561797753","4.849906191369606","5.772983114446529","0","0","0","534","533","533","77","72","54","38","293","241","129","126","112","73","93","440","109","78","143","161","42","491","5.143813310281376","4.790315880371043","4.624668711206788","5.247257324114641","5.122474137659365","4.855980139762941","6","8.3125","152","8263","2013.45","1313.3675466888287","0","18379","1895.235","1828.1562051611013","108","10164","1922.6943602183142","1426.1558057434652"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","41","6.269662921348314","5.232645403377111","5.8442776735459665","0","0","0","534","533","533","75","64","45","62","288","246","175","84","96","80","98","435","64","128","167","132","42","491","5.049574393331302","4.840346304923849","4.667421087048221","5.250040081551173","5.154712206403177","4.89290709136049","4.5625","6.625","250","7917","2000.835","1291.2620871209763","0","20103","1960.425","2047.1378850300198","134","14548","1916.3268647665252","1494.980272871253"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","60","6.662921348314606","5.25515947467167","5.941838649155723","0","0","0","534","533","533","78","58","58","44","296","238","87","113","154","78","101","432","147","105","95","155","31","502","5.260810722880134","4.870631486316165","4.396956762952904","5.373392021571831","4.931435267927884","4.8868201901788915","5.1875","6.0625","270","9598","2125.86875","1419.1710967672755","0","35806","2773.0725","3361.455252658959","209","9798","2011.8963007883565","1503.7560193786812"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","42","6.288389513108614","5.228893058161351","5.855534709193246","0","0","0","534","533","533","74","67","48","56","289","245","174","89","97","77","96","437","62","124","170","137","40","493","5.065747952230451","4.883878804435163","4.658613605590564","5.243043423691931","5.178503840170534","4.869678350823885","4.9375","7.3125","251","7941","2006.8225","1295.152491399657","0","20724","1999.070625","2106.0117002139414","136","14558","1921.9763493026076","1496.1197352428123"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","40","6.400749063670412","4.808630393996248","5.769230769230769","0","0","0","534","533","533","77","69","52","42","294","240","130","122","118","73","90","443","106","77","149","159","42","491","5.107470938412352","4.803654219750702","4.625480473186278","5.3172833501173","5.094767600597078","4.899743693111078","6.25","8","152","8288","2019.470625","1317.320053826991","0","18954","1930.675625","1880.97463968891","109","10176","1928.3614311704064","1427.5097309334178"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","43","6.265917602996255","5.232645403377111","5.953095684803002","0","0","0","534","533","533","75","67","44","58","290","244","174","84","96","78","101","432","62","127","172","136","36","497","5.043795572362346","4.910059771926773","4.602390406279061","5.241508854207439","5.1719456149504515","4.88142148494222","4.8125","6.875000000000001","252","7965","2012.826875","1299.0503923458446","0","21347","2038.475","2164.537570113489","138","14568","1927.6470588235295","1497.2726825110506"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","44","6.239700374531835","5.26266416510319","5.930581613508442","0","0","0","534","533","533","74","67","48","57","288","246","175","83","93","77","105","428","61","126","172","138","36","497","5.072533647416902","4.896797031207602","4.591969064308564","5.192508587410711","5.22080459615878","4.86526037149989","4.625","7.000000000000001","253","7989","2018.85125","1302.963619213544","0","21973","2072.6675","2220.959065961524","140","14578","1933.337780473014","1498.4307881833893"
"14","50","true","false","true","1600","true","65","false","40","false","350","55","45","6.284644194756554","5.2363977485928705","5.956848030018762","0","0","0","534","533","533","72","70","43","61","288","246","171","87","95","77","103","430","65","125","176","133","34","499","5.065617934989226","4.87174679319807","4.617186825002507","5.215575150368614","5.163481708702817","4.888574136820973","4.875","7.000000000000001","254","8013","2024.893125","1306.8829351099255","0","22601","2114.033125","2277.127471284388","142","14588","1939.041237113402","1499.5991691786783"
"13","50","true","false","true","1600","true","65","false","40","false","350","55","61","6.621722846441948","5.123827392120075","5.9080675422138835","0","0","0","534","533","533","77","55","64","44","294","240","91","110","152","77","103","430","145","105","96","155","32","501","5.284786413320661","4.870773578277315","4.403756865140124","5.396760250686507","4.970304173579185","4.875901442493941","5.0625","6.3125","271","9627","2132.23375","1423.4381007362326","0","36542","2817.281875","3426.4037432202454","211","9808","2017.8180715585204","1505.115633443921"
"15","50","true","false","true","1600","true","65","false","40","false","350","55","41","6.4456928838951315","4.846153846153846","5.866791744840525","0","0","0","534","533","533","78","71","52","37","296","238","127","128","114","72","92","441","102","80","150","164","37","496","5.101889221558188","4.822611330690271","4.620890903094788","5.323248674636476","5.103688634550609","4.863574517263518","6","7.5625","152","8313","2025.51375","1321.2859778291524","0","19530","1970.345625","1932.1351159364488","110","10188","1934.0400242571254","1428.869451631203"
